part_name,part_number,quantity,material_type,material_grade,material_thickness,finish,cut_len_in,num_cuts,mat_use_sqin,sheet_area_sqin,surf_area_sqin,volume_in3,length_in,thickness,source_file,part_id,price_per_part
Part 8,25-09-951-310,1,Steel,1008,0.135,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_1008_0p135_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,82.86
Part 9,25-09-083-035,1,Steel,1008,0.135,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_1008_0p135_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,16.48
Part 7,25-09-719-699,1,Steel,1008,0.135,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_1008_0p135_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,35.6
Part 8,25-09-951-310,1,Steel,1008,0.135,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_1008_0p135_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,71.29
Part 9,25-09-083-035,1,Steel,1008,0.187,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_1008_0p187_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,18.81
Part 7,25-09-719-699,1,Steel,1008,0.187,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_1008_0p187_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,44.78
Part 8,25-09-951-310,1,Steel,1008,0.187,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_1008_0p187_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,80.13
Part 9,25-09-083-035,1,Steel,1008,0.187,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_1008_0p187_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,22.55
Part 7,25-09-719-699,1,Steel,1008,0.187,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_1008_0p187_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,51.63
Part 8,25-09-951-310,1,Steel,1008,0.187,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_1008_0p187_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,89.86
Part 9,25-09-083-035,1,Steel,1008,0.187,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_1008_0p187_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,17.35
Part 7,25-09-719-699,1,Steel,1008,0.187,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_1008_0p187_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,42.94
Part 8,25-09-951-310,1,Steel,1008,0.187,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_1008_0p187_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,78.29
Part 9,25-09-083-035,1,Steel,A36,0.25,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_A36_0p250_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,20.24
Part 7,25-09-719-699,1,Steel,A36,0.25,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_A36_0p250_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,55.77
Part 8,25-09-951-310,1,Steel,A36,0.25,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_A36_0p250_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,91.03
Part 9,25-09-083-035,1,Steel,A36,0.25,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_A36_0p250_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,23.98
Part 7,25-09-719-699,1,Steel,A36,0.25,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_A36_0p250_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,62.62
Part 8,25-09-951-310,1,Steel,A36,0.25,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_A36_0p250_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,100.75
Part 9,25-09-083-035,1,Steel,A36,0.25,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_A36_0p250_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,18.78
Part 7,25-09-719-699,1,Steel,A36,0.25,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_A36_0p250_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,53.93
Part 8,25-09-951-310,1,Steel,A36,0.25,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_A36_0p250_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,89.19
Part 9,25-09-083-035,1,Steel,A36,0.375,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_A36_0p375_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,23.79
Part 7,25-09-719-699,1,Steel,A36,0.375,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_A36_0p375_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,78.65
Part 8,25-09-951-310,1,Steel,A36,0.375,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_A36_0p375_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,118.21
Part 9,25-09-083-035,1,Steel,A36,0.375,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_A36_0p375_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,27.53
Part 7,25-09-719-699,1,Steel,A36,0.375,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_A36_0p375_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,85.5
Part 8,25-09-951-310,1,Steel,A36,0.375,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_A36_0p375_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,127.93
Part 9,25-09-083-035,1,Steel,A36,0.375,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_A36_0p375_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,22.33
Part 7,25-09-719-699,1,Steel,A36,0.375,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_A36_0p375_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,76.81
Part 8,25-09-951-310,1,Steel,A36,0.375,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_A36_0p375_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,116.37
Part 9,25-09-083-035,1,Steel,A36,0.5,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_A36_0p500_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,29.32
Part 7,25-09-719-699,1,Steel,A36,0.5,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_A36_0p500_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,120.71
Part 8,25-09-951-310,1,Steel,A36,0.5,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_A36_0p500_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,164.13
Part 9,25-09-083-035,1,Steel,A36,0.5,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_A36_0p500_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,33.07
Part 7,25-09-719-699,1,Steel,A36,0.5,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_A36_0p500_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,127.56
Part 8,25-09-951-310,1,Steel,A36,0.5,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_A36_0p500_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,173.86
Part 9,25-09-083-035,1,Steel,A36,0.5,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_A36_0p500_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,27.86
Part 7,25-09-719-699,1,Steel,A36,0.5,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_A36_0p500_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,118.87
Part 8,25-09-951-310,1,Steel,A36,0.5,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Steel_A36_0p500_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,162.3
